Player,pct_2P_2019,pct_0-3_2019,pct_3-10_2019,pct_10-16_2019,pct_16-3P_2019,pct_3P_2019,att_2P_2019,att_0-3_2019,att_3-10_2019,att_10-16_2019,att_16-3P_2019,att_3P_2019
Jonathon Simmons,.710,.234,.262,.091,.122,.290,.419,.627,.347,.346,.229,.229
Jonathon Simmons,.672,.266,.234,.109,.063,.328,.465,.471,.467,.429,.500,.429
Kobi Simmons,,,,,,,,,,,,
Anfernee Simons,.540,.111,.222,.095,.111,.460,.529,1.000,.357,.333,.571,.345
Marcus Smart,.390,.173,.115,.053,.049,.610,.511,.694,.354,.400,.357,.364
Dennis Smith Jr.,.680,.385,.102,.068,.126,.320,.477,.584,.303,.364,.354,.322
Dennis Smith Jr.,.650,.375,.101,.067,.106,.350,.491,.590,.333,.333,.395,.344
Dennis Smith Jr.,.717,.396,.102,.068,.150,.283,.462,.578,.267,.400,.318,.289
Ish Smith,.724,.194,.241,.127,.162,.276,.455,.611,.407,.371,.405,.326
J.R. Smith,.506,.038,.063,.127,.278,.494,.375,.333,.600,.300,.364,.308
Jason Smith,.559,.322,.034,.085,.119,.441,.364,.474,.000,.200,.286,.346
Jason Smith,.730,.378,.054,.108,.189,.270,.407,.571,.000,.250,.286,.400
Jason Smith,.308,.231,.000,.077,.000,.692,.250,.333,,.000,,.333
Jason Smith,.222,.222,.000,.000,.000,.778,.000,.000,,,,.286
Zhaire Smith,.529,.324,.059,.059,.088,.471,.444,.545,.500,.000,.333,.375
Tony Snell,.435,.241,.100,.047,.047,.565,.522,.701,.333,.294,.235,.397
Ray Spalding,.936,.617,.255,.064,.000,.064,.568,.621,.417,.667,,.000
Ray Spalding,,,,,,,,,,,,
Ray Spalding,.936,.617,.255,.064,.000,.064,.568,.621,.417,.667,,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Omari Spellman,.475,.336,.086,.033,.020,.525,.466,.561,.143,.125,.800,.344
Nik Stauskas,.444,.213,.050,.095,.086,.556,.440,.472,.294,.438,.448,.372
Nik Stauskas,.454,.223,.039,.096,.096,.546,.510,.549,.333,.545,.455,.344
Nik Stauskas,.422,.193,.073,.092,.064,.578,.283,.286,.250,.200,.429,.429
D.J. Stephens,1.000,1.000,.000,.000,.000,.000,.500,.500,,,,
Lance Stephenson,.544,.243,.083,.044,.174,.456,.472,.600,.278,.474,.387,.371
Edmond Sumner,.578,.375,.094,.031,.078,.422,.405,.375,.500,.500,.400,.259
Caleb Swanigan,.868,.358,.302,.113,.094,.132,.370,.579,.313,.167,.000,.143
Caleb Swanigan,.886,.409,.295,.091,.091,.114,.333,.556,.154,.250,.000,.200
Caleb Swanigan,.778,.111,.333,.222,.111,.222,.571,1.000,1.000,.000,.000,.000
Jayson Tatum,.700,.261,.133,.137,.169,.300,.483,.678,.326,.430,.349,.373
Jeff Teague,.748,.260,.276,.139,.072,.252,.453,.583,.357,.483,.300,.333
Garrett Temple,.465,.221,.083,.079,.081,.535,.515,.688,.341,.487,.250,.341
Garrett Temple,.457,.222,.080,.075,.080,.543,.520,.698,.355,.483,.226,.352
Garrett Temple,.491,.217,.094,.094,.085,.509,.500,.652,.300,.500,.333,.296
Miloš Teodosić,.325,.100,.075,.025,.125,.675,.538,.750,.000,1.000,.600,.370
Jared Terrell,.564,.179,.103,.051,.231,.436,.364,.286,.000,.500,.556,.235
Emanuel Terry,1.000,1.000,.000,.000,.000,.000,.571,.571,,,,
Emanuel Terry,1.000,1.000,.000,.000,.000,.000,.667,.667,,,,
Emanuel Terry,1.000,1.000,.000,.000,.000,.000,.000,.000,,,,
Daniel Theis,.748,.470,.128,.071,.079,.252,.603,.760,.353,.316,.333,.388
Isaiah Thomas,.566,.141,.273,.131,.020,.434,.393,.571,.333,.231,1.000,.279
Khyri Thomas,.493,.159,.116,.130,.087,.507,.353,.545,.250,.222,.333,.286
Lance Thomas,.599,.218,.137,.076,.168,.401,.475,.651,.333,.333,.424,.278
Klay Thompson,.573,.138,.073,.148,.215,.427,.516,.715,.422,.478,.445,.402
Tristan Thompson,1.000,.461,.411,.108,.021,.000,.529,.594,.506,.390,.250,
Sindarius Thornwell,.694,.327,.347,.020,.000,.306,.412,.563,.294,.000,,.200
Anthony Tolliver,.170,.093,.039,.012,.027,.830,.409,.500,.200,.000,.571,.377
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Karl-Anthony Towns,.730,.297,.289,.068,.076,.270,.562,.738,.471,.360,.400,.400
Gary Trent Jr.,.580,.120,.100,.120,.240,.420,.379,.500,.000,.333,.500,.238
Allonzo Trier,.745,.382,.069,.118,.176,.255,.466,.586,.222,.361,.374,.394
P.J. Tucker,.260,.141,.096,.015,.008,.740,.449,.527,.340,.500,.250,.377
Evan Turner,.883,.305,.205,.228,.144,.117,.494,.659,.330,.465,.422,.212
Myles Turner,.749,.256,.141,.108,.244,.251,.521,.685,.445,.476,.411,.388
Ekpe Udoh,1.000,.597,.319,.069,.014,.000,.694,.767,.652,.400,.000,
Tyler Ulis,,,,,,,,,,,,
Jonas Valančiūnas,.911,.390,.375,.115,.030,.089,.586,.681,.545,.435,.438,.292
Jonas Valančiūnas,.884,.367,.386,.112,.019,.116,.611,.684,.600,.448,.400,.300
Jonas Valančiūnas,.935,.412,.366,.118,.039,.065,.563,.678,.490,.424,.455,.278
Jarred Vanderbilt,.947,.684,.211,.000,.053,.053,.500,.615,.250,,.000,.000
Fred VanVleet,.507,.255,.080,.050,.122,.493,.441,.516,.333,.300,.411,.378
Noah Vonleh,.689,.373,.255,.023,.039,.311,.531,.598,.473,.300,.412,.336
Nikola Vučević,.829,.261,.299,.143,.126,.171,.549,.706,.533,.404,.427,.364
Dwyane Wade,.728,.246,.168,.203,.111,.272,.472,.619,.460,.379,.336,.330
Moritz Wagner,.550,.374,.135,.023,.018,.450,.521,.531,.565,.000,.667,.286
Dion Waiters,.395,.226,.056,.036,.077,.605,.471,.546,.407,.118,.459,.377
Kemba Walker,.566,.252,.107,.100,.106,.434,.494,.576,.343,.479,.466,.356
Lonnie Walker IV,.717,.217,.174,.109,.217,.283,.333,.700,.000,.400,.200,.385
John Wall,.694,.377,.074,.116,.127,.306,.507,.620,.293,.406,.386,.302
Tyrone Wallace,.912,.313,.433,.134,.032,.088,.444,.544,.362,.483,.429,.211
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Brad Wanamaker,.629,.190,.190,.076,.171,.371,.515,.800,.400,.375,.389,.410
T.J. Warren,.705,.300,.203,.146,.057,.295,.510,.672,.395,.438,.257,.428
Julian Washburn,.500,.104,.083,.125,.188,.500,.458,.800,.250,.500,.333,.208
Yuta Watanabe,.686,.216,.157,.216,.098,.314,.371,.636,.375,.182,.200,.125
Thomas Welsh,.462,.077,.000,.231,.154,.538,.667,1.000,,.667,.500,.429
Russell Westbrook,.721,.361,.088,.143,.129,.279,.481,.650,.208,.333,.358,.290
Derrick White,.738,.262,.219,.125,.133,.262,.529,.655,.437,.441,.514,.338
Okaro White,.000,.000,.000,.000,.000,1.000,,,,,,.000
Hassan Whiteside,.976,.529,.337,.076,.034,.024,.581,.697,.476,.308,.435,.125
Andrew Wiggins,.712,.264,.146,.122,.181,.288,.441,.621,.341,.340,.329,.339
Alan Williams,.923,.308,.385,.231,.000,.077,.667,.750,.600,.667,,.000
C.J. Williams,.543,.200,.171,.029,.143,.457,.632,.714,.333,1.000,.800,.313
Johnathan Williams,.982,.691,.236,.036,.018,.018,.602,.711,.346,.250,.500,.000
Kenrich Williams,.441,.283,.072,.032,.054,.559,.447,.582,.150,.333,.200,.333
Lou Williams,.744,.221,.185,.163,.176,.256,.447,.578,.398,.432,.350,.361
Marvin Williams,.414,.158,.186,.041,.029,.586,.500,.641,.421,.370,.421,.366
Robert Williams,1.000,.824,.098,.059,.020,.000,.706,.786,.400,.333,.000,
Troy Williams,.551,.327,.173,.000,.051,.449,.556,.656,.471,,.200,.318
D.J. Wilson,.494,.239,.124,.080,.052,.506,.468,.567,.387,.350,.385,.362
Justise Winslow,.658,.251,.236,.107,.064,.342,.462,.569,.412,.350,.417,.375
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Christian Wood,.778,.427,.248,.051,.051,.222,.571,.740,.345,.500,.333,.346
Christian Wood,.800,.400,.360,.000,.040,.200,.450,.600,.333,,.000,.600
Christian Wood,.772,.435,.217,.065,.054,.228,.606,.775,.350,.500,.400,.286
Delon Wright,.699,.401,.206,.065,.027,.301,.492,.616,.357,.250,.267,.298
Delon Wright,.693,.372,.242,.051,.027,.307,.478,.587,.394,.200,.250,.333
Delon Wright,.706,.434,.166,.079,.026,.294,.508,.643,.295,.286,.286,.256
Guerschon Yabusele,.636,.286,.286,.026,.039,.364,.531,.727,.364,.500,.333,.321
Nick Young,.111,.000,.000,.111,.000,.889,.000,,,.000,,.375
Thaddeus Young,.826,.464,.287,.039,.037,.174,.564,.679,.456,.303,.226,.349
Trae Young,.616,.265,.143,.146,.063,.384,.477,.562,.419,.448,.316,.324
Cody Zeller,.936,.545,.328,.055,.009,.064,.570,.691,.434,.211,.333,.273
Tyler Zeller,.967,.433,.500,.033,.000,.033,.552,.615,.467,1.000,,.000
Tyler Zeller,.500,.500,.000,.000,.000,.500,.000,.000,,,,.000
Tyler Zeller,1.000,.429,.536,.036,.000,.000,.571,.667,.467,1.000,,
Ante Žižić,1.000,.565,.290,.103,.042,.000,.553,.663,.406,.471,.286,
Ivica Zubac,1.000,.620,.322,.034,.024,.000,.559,.651,.426,.385,.222,
Ivica Zubac,1.000,.580,.363,.036,.021,.000,.580,.688,.471,.286,.000,
Ivica Zubac,1.000,.661,.280,.032,.027,.000,.538,.618,.365,.500,.400,
