Player,pct_2P_2021,pct_0-3_2021,pct_3-10_2021,pct_10-16_2021,pct_16-3P_2021,pct_3P_2021,att_2P_2021,att_0-3_2021,att_3-10_2021,att_10-16_2021,att_16-3P_2021,att_3P_2021
Dennis Smith Jr.,.600,.100,.100,.100,.300,.400,.333,1.000,.000,1.000,.000,.000
Dennis Smith Jr.,.600,.237,.133,.111,.119,.400,.457,.531,.444,.333,.438,.352
Ish Smith,.835,.189,.202,.215,.229,.165,.448,.554,.450,.391,.412,.367
Jalen Smith,.660,.420,.120,.120,.000,.340,.545,.667,.500,.167,,.235
Tony Snell,.363,.076,.152,.111,.023,.637,.419,.615,.346,.421,.250,.569
Ray Spalding,.750,.500,.250,.000,.000,.250,.667,.500,1.000,,,.000
Cassius Stanley,.698,.419,.233,.047,.000,.302,.333,.444,.200,.000,,.231
Lamar Stevens,.816,.368,.147,.243,.059,.184,.523,.700,.350,.394,.375,.160
Isaiah Stewart,.846,.494,.252,.066,.034,.154,.592,.644,.524,.556,.429,.333
Max Strus,.209,.155,.048,.000,.005,.791,.897,.897,1.000,,.000,.338
Edmond Sumner,.688,.443,.195,.035,.014,.312,.582,.712,.364,.400,.000,.398
Jae'Sean Tate,.688,.405,.253,.019,.011,.312,.595,.719,.449,.083,.286,.308
Jayson Tatum,.632,.197,.206,.141,.088,.368,.502,.735,.417,.349,.422,.386
Jeff Teague,.711,.190,.324,.116,.081,.289,.431,.648,.380,.394,.174,.439
Jeff Teague,.702,.160,.335,.112,.096,.298,.394,.633,.381,.286,.167,.464
Jeff Teague,.729,.250,.302,.125,.052,.271,.500,.667,.379,.583,.200,.385
Garrett Temple,.475,.236,.087,.073,.079,.525,.503,.611,.424,.393,.367,.335
Tyrell Terry,.563,.313,.125,.063,.063,.438,.556,1.000,.000,.000,.000,.000
Daniel Theis,.674,.315,.157,.124,.077,.326,.646,.776,.548,.500,.556,.322
Daniel Theis,.670,.299,.163,.125,.083,.330,.653,.756,.553,.611,.542,.347
Daniel Theis,.680,.343,.146,.124,.067,.320,.636,.803,.538,.318,.583,.281
Brodric Thomas,.454,.231,.074,.019,.130,.546,.469,.720,.125,.000,.286,.271
Brodric Thomas,.143,.143,.000,.000,.000,.857,1.000,1.000,,,,.167
Brodric Thomas,.475,.238,.079,.020,.139,.525,.458,.708,.125,.000,.286,.283
Isaiah Thomas,.556,.148,.111,.148,.148,.444,.400,.500,.000,.750,.250,.250
Khyri Thomas,.591,.273,.121,.061,.136,.409,.590,.833,.375,.500,.333,.333
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Matt Thomas,.370,.063,.063,.071,.173,.630,.489,.625,.250,.556,.500,.338
Matt Thomas,.339,.065,.065,.048,.161,.661,.333,.250,.250,.667,.300,.415
Matt Thomas,.400,.062,.062,.092,.185,.600,.615,1.000,.250,.500,.667,.256
Tristan Thompson,.991,.472,.466,.046,.006,.009,.523,.571,.480,.467,.500,.000
Sindarius Thornwell,.500,.130,.261,.087,.022,.500,.348,.667,.250,.250,.000,.304
Sindarius Thornwell,.571,.238,.190,.095,.048,.429,.333,.600,.250,.000,.000,.333
Sindarius Thornwell,.440,.040,.320,.080,.000,.560,.364,1.000,.250,.500,,.286
Matisse Thybulle,.412,.255,.123,.025,.008,.588,.590,.742,.367,.167,.500,.301
Killian Tillie,.421,.123,.246,.035,.018,.579,.375,.429,.286,1.000,.000,.303
Xavier Tillman Sr.,.783,.348,.254,.157,.023,.217,.620,.731,.526,.574,.286,.338
Anthony Tolliver,.176,.059,.059,.000,.059,.824,.000,.000,.000,,.000,.286
Obi Toppin,.593,.392,.129,.043,.029,.407,.629,.695,.481,.444,.667,.306
Juan Toscano-Anderson,.560,.392,.158,.000,.010,.440,.718,.817,.455,,1.000,.402
Axel Toupane,.818,.455,.091,.091,.182,.182,.333,.600,.000,.000,.000,.500
Karl-Anthony Towns,.640,.285,.238,.067,.050,.360,.541,.663,.476,.356,.409,.387
Gary Trent Jr.,.454,.101,.117,.113,.122,.546,.435,.646,.359,.393,.375,.385
Gary Trent Jr.,.418,.105,.090,.101,.122,.582,.438,.673,.319,.396,.359,.397
Gary Trent Jr.,.525,.092,.172,.138,.123,.475,.431,.583,.400,.389,.406,.355
P.J. Tucker,.328,.186,.096,.034,.011,.672,.448,.515,.412,.167,.500,.336
P.J. Tucker,.344,.198,.099,.031,.015,.656,.467,.500,.462,.250,.500,.314
P.J. Tucker,.283,.152,.087,.043,.000,.717,.385,.571,.250,.000,,.394
Rayjon Tucker,.611,.556,.000,.000,.056,.389,.636,.700,,,.000,.286
Myles Turner,.523,.329,.148,.028,.019,.477,.606,.725,.438,.333,.250,.335
Jonas Valančiūnas,.923,.460,.351,.087,.024,.077,.611,.690,.536,.508,.556,.368
Denzel Valentine,.418,.087,.120,.154,.058,.582,.431,.611,.400,.359,.417,.331
Jarred Vanderbilt,.979,.780,.182,.017,.000,.021,.615,.717,.233,.000,,.200
Fred VanVleet,.453,.174,.115,.069,.095,.547,.416,.530,.260,.433,.386,.366
Anderson Varejão,.938,.438,.125,.125,.250,.063,.267,.286,.000,.000,.500,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Devin Vassell,.505,.125,.086,.168,.125,.495,.464,.658,.500,.431,.289,.347
Gabe Vincent,.361,.210,.090,.026,.034,.639,.500,.633,.286,.500,.250,.309
Noah Vonleh,.333,.333,.000,.000,.000,.667,.000,.000,,,,.000
Nikola Vučević,.685,.143,.251,.166,.125,.315,.513,.683,.484,.466,.437,.400
Nikola Vučević,.683,.126,.240,.175,.142,.317,.515,.693,.495,.465,.450,.406
Nikola Vučević,.689,.174,.273,.150,.092,.311,.509,.671,.466,.466,.400,.388
Dean Wade,.315,.209,.048,.032,.026,.685,.571,.662,.333,.500,.375,.366
Moritz Wagner,.603,.306,.271,.009,.017,.397,.529,.643,.419,.000,.500,.341
Moritz Wagner,.656,.303,.311,.016,.025,.344,.613,.730,.526,.000,.667,.310
Moritz Wagner,.571,.357,.214,.000,.000,.429,.250,.000,.667,,,.333
Moritz Wagner,.538,.301,.226,.000,.011,.462,.440,.643,.190,,.000,.372
Kemba Walker,.478,.126,.157,.090,.105,.522,.486,.741,.377,.475,.352,.360
Lonnie Walker IV,.537,.227,.108,.092,.110,.463,.477,.572,.424,.411,.388,.355
John Wall,.657,.293,.139,.054,.171,.343,.449,.568,.386,.385,.315,.317
Brad Wanamaker,.716,.311,.227,.064,.114,.284,.463,.602,.338,.316,.412,.188
Brad Wanamaker,.647,.231,.249,.052,.116,.353,.429,.600,.302,.222,.450,.213
Brad Wanamaker,.810,.421,.198,.079,.111,.190,.500,.604,.400,.400,.357,.125
T.J. Warren,.863,.333,.137,.196,.196,.137,.614,.824,.714,.300,.500,.000
P.J. Washington,.577,.283,.233,.036,.025,.423,.480,.613,.375,.280,.235,.386
Yuta Watanabe,.500,.217,.178,.100,.006,.500,.478,.667,.375,.222,1.000,.400
Tremont Waters,.548,.131,.262,.083,.071,.452,.413,.636,.364,.429,.167,.395
Paul Watson,.220,.098,.085,.037,.000,.780,.444,.875,.143,.000,,.469
Quinndary Weatherspoon,.829,.486,.114,.057,.171,.171,.517,.706,.250,.500,.167,.167
Russell Westbrook,.779,.194,.245,.117,.224,.221,.475,.650,.465,.379,.383,.315
Coby White,.497,.221,.109,.063,.104,.503,.473,.558,.347,.456,.436,.359
Derrick White,.464,.143,.210,.082,.029,.536,.486,.646,.474,.270,.385,.346
Hassan Whiteside,.996,.366,.455,.138,.036,.004,.565,.732,.451,.484,.625,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Greg Whittington,.333,.000,.000,.333,.000,.667,.000,,,.000,,.000
Andrew Wiggins,.652,.218,.197,.108,.129,.348,.529,.706,.500,.404,.380,.380
Grant Williams,.478,.202,.202,.053,.020,.522,.508,.600,.500,.231,.400,.372
Kenrich Williams,.715,.324,.207,.102,.083,.285,.568,.729,.447,.429,.412,.444
Lou Williams,.732,.132,.203,.226,.172,.268,.414,.624,.359,.404,.333,.399
Lou Williams,.723,.128,.223,.205,.167,.277,.437,.709,.385,.420,.319,.378
Lou Williams,.750,.139,.162,.269,.181,.250,.370,.467,.286,.379,.359,.444
Patrick Williams,.739,.290,.178,.133,.138,.261,.515,.673,.394,.443,.411,.391
Robert Williams,.992,.643,.244,.054,.050,.008,.727,.801,.651,.643,.231,.000
Zion Williamson,.967,.696,.257,.012,.002,.033,.622,.701,.419,.500,.000,.294
D.J. Wilson,.482,.202,.119,.083,.077,.518,.469,.529,.450,.429,.385,.345
D.J. Wilson,.349,.070,.070,.163,.047,.651,.400,.000,.333,.571,.500,.357
D.J. Wilson,.528,.248,.136,.056,.088,.472,.485,.581,.471,.286,.364,.339
Dylan Windler,.408,.269,.100,.038,.000,.592,.585,.629,.538,.400,,.338
Justise Winslow,.743,.233,.262,.148,.100,.257,.410,.551,.455,.194,.286,.185
Cassius Winston,.485,.061,.121,.121,.182,.515,.375,.500,.250,.750,.167,.471
James Wiseman,.897,.356,.285,.101,.155,.103,.542,.794,.419,.243,.386,.316
Christian Wood,.678,.336,.195,.069,.078,.322,.581,.805,.352,.455,.300,.374
Robert Woodard II,.700,.250,.250,.100,.100,.300,.500,1.000,.000,.500,.500,.167
Delon Wright,.668,.332,.259,.064,.014,.332,.509,.645,.373,.364,.429,.372
Delon Wright,.696,.392,.249,.041,.014,.304,.515,.661,.342,.167,.500,.348
Delon Wright,.631,.253,.271,.093,.013,.369,.500,.614,.410,.476,.333,.398
Thaddeus Young,.932,.446,.424,.044,.018,.068,.580,.678,.505,.414,.333,.267
Trae Young,.643,.162,.226,.181,.075,.357,.491,.572,.470,.428,.530,.343
Cody Zeller,.914,.605,.269,.028,.012,.086,.598,.684,.414,.556,.500,.143
Ivica Zubac,.990,.683,.287,.010,.010,.010,.656,.729,.504,.500,.250,.250
